num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths,info/learner/agent_0/learner_stats/cur_lr,info/learner/agent_0/learner_stats/entropy_coeff,info/learner/agent_0/learner_stats/policy_loss,info/learner/agent_0/learner_stats/policy_entropy,info/learner/agent_0/learner_stats/var_gnorm,info/learner/agent_0/learner_stats/vf_loss,info/learner/agent_0/learner_stats/grad_gnorm,info/learner/agent_0/learner_stats/vf_explained_var,info/learner/agent_1/learner_stats/cur_lr,info/learner/agent_1/learner_stats/entropy_coeff,info/learner/agent_1/learner_stats/policy_loss,info/learner/agent_1/learner_stats/policy_entropy,info/learner/agent_1/learner_stats/var_gnorm,info/learner/agent_1/learner_stats/vf_loss,info/learner/agent_1/learner_stats/grad_gnorm,info/learner/agent_1/learner_stats/vf_explained_var
0,20.964013253708877,0.0,9.636472081493354,1837.888888888889,2,0,4,71800,71800,35900,35900,3300,3300,35900,3300,71800,False,18,11,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-14-36,1671272076,5.567833662033081,60.37139940261841,35165,1ec1cd5bf031,172.17.0.2,60.37139940261841,0,11,34.43453001976013,35900,35900,71800,71800,20.964013253708877,0.0,9.636472081493354,1837.888888888889,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299]",0.184,0.167,9.999,20001.593,14.424,35900,35900,71800,71800,49.1,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,9.636472081493354,1837.888888888889,0,0,4,78200,78200,39100,39100,3200,3200,39100,3200,78200,False,18,12,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-14-41,1671272081,5.563639402389526,65.93503880500793,35165,1ec1cd5bf031,172.17.0.2,65.93503880500793,0,12,34.43453001976013,39100,39100,78200,78200,20.964013253708877,0.0,9.636472081493354,1837.888888888889,0,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299]",0.181,0.165,10.416,19200.689,17.791,39100,39100,78200,78200,48.9875,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,9.375829867305125,1804.0,2,0,4,84800,84800,42400,42400,3300,3300,42400,3300,84800,False,20,13,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-14-47,1671272087,5.555006980895996,71.49004578590393,35165,1ec1cd5bf031,172.17.0.2,71.49004578590393,0,13,34.43453001976013,42400,42400,84800,84800,20.964013253708877,0.0,9.375829867305125,1804.0,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299]",0.154,0.142,10.133,19736.88,15.703,42400,42400,84800,84800,48.9125,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,9.714668122665111,1949.0,2,0,4,91400,91400,45700,45700,3300,3300,45700,3300,91400,False,22,14,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-14-52,1671272092,5.442590713500977,76.93263649940491,35165,1ec1cd5bf031,172.17.0.2,76.93263649940491,0,14,34.43453001976013,45700,45700,91400,91400,20.964013253708877,0.0,9.714668122665111,1949.0,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299]",3.052,0.271,10.0,20000.305,15.08,45700,45700,91400,91400,48.65,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299]",9.999999747378752e-05,0.009999999776482582,-1.0473511,200.41824,53.02118,0.20428932,37.483284,-1.0,9.999999747378752e-05,0.009999999776482582,-1.0473511,200.41824,53.02118,0.20428932,37.483284,-1.0
0,20.964013253708877,0.0,9.427739760591166,1919.8333333333333,2,0,4,97800,97800,48900,48900,3200,3200,48900,3200,97800,False,24,15,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-14-58,1671272098,5.617940902709961,82.55057740211487,35165,1ec1cd5bf031,172.17.0.2,82.55057740211487,0,15,34.43453001976013,48900,48900,97800,97800,20.964013253708877,0.0,9.427739760591166,1919.8333333333333,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799]",0.148,0.135,10.075,19850.183,14.497,48900,48900,97800,97800,49.1875,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,9.109944796604012,1922.076923076923,2,0,4,104400,104400,52200,52200,3300,3300,52200,3300,104400,False,26,16,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-04,1671272104,5.603546380996704,88.15412378311157,35165,1ec1cd5bf031,172.17.0.2,88.15412378311157,0,16,34.43453001976013,52200,52200,104400,104400,20.964013253708877,0.0,9.109944796604012,1922.076923076923,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699]",0.198,0.181,9.971,20058.555,14.705,52200,52200,104400,104400,48.575,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,8.994761655989048,1899.0,1,0,4,111200,111200,55600,55600,3400,3400,55600,3400,111200,False,27,17,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-09,1671272109,5.574763298034668,93.72888708114624,35165,1ec1cd5bf031,172.17.0.2,93.72888708114624,0,17,34.43453001976013,55600,55600,111200,111200,20.964013253708877,0.0,8.994761655989048,1899.0,1,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299]",3.598,0.28,10.195,19617.886,15.26,55600,55600,111200,111200,48.725,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299]",9.999999747378752e-05,0.009999999776482582,-12.87635,199.09901,53.043743,0.55104053,39.999996,-1.0,9.999999747378752e-05,0.009999999776482582,-12.87635,199.09901,53.043743,0.55104053,39.999996,-1.0
0,20.964013253708877,0.0,8.673188055192869,1895.551724137931,2,0,4,117600,117600,58800,58800,3200,3200,58800,3200,117600,False,29,18,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-15,1671272115,5.405829429626465,99.1347165107727,35165,1ec1cd5bf031,172.17.0.2,99.1347165107727,0,18,34.43453001976013,58800,58800,117600,117600,20.964013253708877,0.0,8.673188055192869,1895.551724137931,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399]",3.1,0.305,10.122,19759.195,14.734,58800,58800,117600,117600,49.3375,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399]",9.999999747378752e-05,0.009999999776482582,-9.857844,201.91696,53.04485,0.4581117,35.87258,-1.0,9.999999747378752e-05,0.009999999776482582,-9.857844,201.91696,53.04485,0.4581117,35.87258,-1.0
0,20.964013253708877,0.0,8.645385028623137,1886.5,3,0,4,124000,124000,62000,62000,3200,3200,62000,3200,124000,False,32,19,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-21,1671272121,5.7571120262146,104.8918285369873,35165,1ec1cd5bf031,172.17.0.2,104.8918285369873,0,19,34.43453001976013,62000,62000,124000,124000,20.964013253708877,0.0,8.645385028623137,1886.5,3,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299]",0.178,0.164,10.466,19110.405,14.12,62000,62000,124000,124000,48.5625,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,8.383403664119406,1877.7878787878788,1,0,4,130800,130800,65400,65400,3400,3400,65400,3400,130800,False,33,20,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-26,1671272126,5.400364875793457,110.29219341278076,35165,1ec1cd5bf031,172.17.0.2,110.29219341278076,0,20,34.43453001976013,65400,65400,130800,130800,20.964013253708877,0.0,8.383403664119406,1877.7878787878788,1,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599]",2.856,0.239,10.087,19827.24,15.099,65400,65400,130800,130800,49.375,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599]",9.999999747378752e-05,0.009999999776482582,3.722496,203.33533,53.04661,0.10454539,10.9802265,-1.0,9.999999747378752e-05,0.009999999776482582,3.722496,203.33533,53.04661,0.10454539,10.9802265,-1.0
0,20.964013253708877,0.0,8.34686376004988,1864.7142857142858,2,0,4,137000,137000,68500,68500,3100,3100,68500,3100,137000,False,35,21,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-32,1671272132,5.40850567817688,115.70069909095764,35165,1ec1cd5bf031,172.17.0.2,115.70069909095764,0,21,34.43453001976013,68500,68500,137000,137000,20.964013253708877,0.0,8.34686376004988,1864.7142857142858,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899]",0.18,0.165,10.492,19061.552,15.559,68500,68500,137000,137000,48.0125,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,8.34686376004988,1864.7142857142858,0,0,4,143400,143400,71700,71700,3200,3200,71700,3200,143400,False,35,22,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-37,1671272137,5.4530723094940186,121.15377140045166,35165,1ec1cd5bf031,172.17.0.2,121.15377140045166,0,22,34.43453001976013,71700,71700,143400,143400,20.964013253708877,0.0,8.34686376004988,1864.7142857142858,0,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899]",0.211,0.189,11.403,17539.849,18.124,71700,71700,143400,143400,50.199999999999996,8.299999999999999,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899]",,,,,,,,,,,,,,,,
0,20.964013253708877,0.0,8.591075825313052,1896.2972972972973,2,0,4,149800,149800,74900,74900,3200,3200,74900,3200,149800,False,37,23,5f3af_00000,cdf0d5de3a16430ab9248c3b4808aa99,2022-12-17_10-15-43,1671272143,5.462178468704224,126.61594986915588,35165,1ec1cd5bf031,172.17.0.2,126.61594986915588,0,23,34.43453001976013,74900,74900,149800,149800,20.964013253708877,0.0,8.591075825313052,1896.2972972972973,2,0,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0, 11.936716791979947, 13.792857142857141]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899, 1899, 2999]",0.401,0.358,11.462,17448.785,15.437,74900,74900,149800,149800,48.675,8.3,"[0.0, 11.530952380952382, 18.012694029311962, 9.419117647058822, 6.051948051948052, 0.0, 10.077660885295142, 14.223768823768822, 20.964013253708877, 9.959627329192546, 5.238390092879257, 6.026209677419355, 0.0, 14.217187198766148, 17.508937413349177, 5.961490683229813, 16.07402380952381, 8.19047619047619, 5.451559934318555, 8.60853994490358, 16.622484572484574, 9.583616780045352, 8.080555555555556, 4.4625, 5.055555555555555, 5.537254901960784, 6.0, 0.0, 8.66388888888889, 11.688025210084033, 7.921842105263158, 5.52, 0.0, 15.487910685805424, 0.0, 11.936716791979947, 13.792857142857141]","[1099, 1599, 2299, 1999, 1099, 1399, 2399, 1099, 4299, 1599, 1199, 1399, 1199, 2899, 1999, 1099, 3099, 1299, 1699, 1299, 3499, 3299, 1399, 1799, 2199, 1699, 1299, 1299, 2399, 2599, 1499, 1299, 1599, 1399, 1899, 1899, 2999]",,,,,,,,,,,,,,,,
