num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
0,7.517055264357484,0.0,2.966420966384583,2349.0,0,0,2,40400,40400,20200,20200,1900,1900,20200,1900,40400,False,6,11,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-06,1671265026,5.400694370269775,58.13518762588501,12589,e973721298b1,172.17.0.3,58.13518762588501,0,11,33.597477436065674,20200,20200,40400,40400,7.517055264357484,0.0,2.966420966384583,2349.0,0,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199]",0.149,0.136,8.832,22645.473,12.794,20200,20200,40400,40400,27.775,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199]"
0,7.517055264357484,0.0,3.1937852589714644,2470.4285714285716,1,0,2,44000,44000,22000,22000,1800,1800,22000,1800,44000,False,7,12,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-12,1671265032,5.220088005065918,63.35527563095093,12589,e973721298b1,172.17.0.3,63.35527563095093,0,12,33.597477436065674,22000,22000,44000,44000,7.517055264357484,0.0,3.1937852589714644,2470.4285714285716,1,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754]","[1399, 2899, 2299, 2799, 3499, 1199, 3199]",0.172,0.158,9.877,20250.012,13.071,22000,22000,44000,44000,28.900000000000002,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754]","[1399, 2899, 2299, 2799, 3499, 1199, 3199]"
0,7.517055264357484,0.0,3.2562480291706333,2621.3333333333335,2,0,2,47600,47600,23800,23800,1800,1800,23800,1800,47600,False,9,13,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-17,1671265037,5.321991205215454,68.67726683616638,12589,e973721298b1,172.17.0.3,68.67726683616638,0,13,33.597477436065674,23800,23800,47600,47600,7.517055264357484,0.0,3.2562480291706333,2621.3333333333335,2,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000]",0.128,0.119,9.027,22154.574,13.546,23800,23800,47600,47600,28.1125,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000]"
0,7.517055264357484,0.0,2.9306232262535703,2479.1,1,0,2,51200,51200,25600,25600,1800,1800,25600,1800,51200,False,10,14,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-22,1671265042,5.24599552154541,73.92326235771179,12589,e973721298b1,172.17.0.3,73.92326235771179,0,14,33.597477436065674,25600,25600,51200,51200,7.517055264357484,0.0,2.9306232262535703,2479.1,1,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199]",0.148,0.136,8.893,22488.842,16.488,25600,25600,51200,51200,29.12857142857143,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199]"
0,7.517055264357484,0.0,3.019869993170306,2399.090909090909,1,0,2,54800,54800,27400,27400,1800,1800,27400,1800,54800,False,11,15,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-28,1671265048,5.3112218379974365,79.23448419570923,12589,e973721298b1,172.17.0.3,79.23448419570923,0,15,33.597477436065674,27400,27400,54800,54800,7.517055264357484,0.0,3.019869993170306,2399.090909090909,1,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599]",0.123,0.114,9.13,21906.317,13.295,27400,27400,54800,54800,28.4375,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599]"
0,7.517055264357484,0.0,2.7682141604061137,2299.0833333333335,1,0,2,58400,58400,29200,29200,1800,1800,29200,1800,58400,False,12,16,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-33,1671265053,5.256612300872803,84.49109649658203,12589,e973721298b1,172.17.0.3,84.49109649658203,0,16,33.597477436065674,29200,29200,58400,58400,7.517055264357484,0.0,2.7682141604061137,2299.0833333333335,1,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199]",0.129,0.12,9.392,21293.856,13.435,29200,29200,58400,58400,28.4375,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199]"
0,7.517055264357484,0.0,2.7682141604061137,2299.0833333333335,0,0,2,62000,62000,31000,31000,1800,1800,31000,1800,62000,False,12,17,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-38,1671265058,5.364145994186401,89.85524249076843,12589,e973721298b1,172.17.0.3,89.85524249076843,0,17,33.597477436065674,31000,31000,62000,62000,7.517055264357484,0.0,2.7682141604061137,2299.0833333333335,0,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199]",0.138,0.127,9.176,21796.971,13.101,31000,31000,62000,62000,28.628571428571433,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199]"
0,7.517055264357484,0.0,3.2202637452290603,2320.5,2,0,2,65800,65800,32900,32900,1900,1900,32900,1900,65800,False,14,18,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-44,1671265064,5.372152090072632,95.22739458084106,12589,e973721298b1,172.17.0.3,95.22739458084106,0,18,33.597477436065674,32900,32900,65800,65800,7.517055264357484,0.0,3.2202637452290603,2320.5,2,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499]",2.666,0.228,9.296,21514.878,13.229,32900,32900,65800,65800,28.549999999999997,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499]"
0,7.517055264357484,0.0,3.197709125176752,2259.0666666666666,1,0,2,69400,69400,34700,34700,1800,1800,34700,1800,69400,False,15,19,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-49,1671265069,5.393644571304321,100.62103915214539,12589,e973721298b1,172.17.0.3,100.62103915214539,0,19,33.597477436065674,34700,34700,69400,69400,7.517055264357484,0.0,3.197709125176752,2259.0666666666666,1,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281, 2.881944444444444]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499, 1399]",0.136,0.126,9.4,21276.735,14.017,34700,34700,69400,69400,28.3375,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281, 2.881944444444444]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499, 1399]"
0,7.517055264357484,0.0,3.197709125176752,2259.0666666666666,0,0,2,73000,73000,36500,36500,1800,1800,36500,1800,73000,False,15,20,f79aa_00000,fb644d5b0d174564883eb2a182b6041a,2022-12-17_08-17-55,1671265075,5.1492228507995605,105.77026200294495,12589,e973721298b1,172.17.0.3,105.77026200294495,0,20,33.597477436065674,36500,36500,73000,73000,7.517055264357484,0.0,3.197709125176752,2259.0666666666666,0,0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281, 2.881944444444444]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499, 1399]",0.186,0.165,8.8,22727.011,12.908,36500,36500,73000,73000,28.4,7.0,"[0.0, 2.2817460317460316, 2.5555555555555554, 5.444168946648427, 7.517055264357484, 0.0, 4.557971014492754, 4.190476190476191, 2.759259259259259, 0.0, 3.912337662337662, 0.0, 6.720117137764197, 5.145005370569281, 2.881944444444444]","[1399, 2899, 2299, 2799, 3499, 1199, 3199, 1299, 5000, 1199, 1599, 1199, 2399, 2499, 1399]"
