num_recreated_workers,episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_faulty_episodes,num_healthy_workers,num_agent_steps_sampled,num_agent_steps_trained,num_env_steps_sampled,num_env_steps_trained,num_env_steps_sampled_this_iter,num_env_steps_trained_this_iter,timesteps_total,num_steps_trained_this_iter,agent_timesteps_total,done,episodes_total,training_iteration,trial_id,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,warmup_time,info/num_env_steps_sampled,info/num_env_steps_trained,info/num_agent_steps_sampled,info/num_agent_steps_trained,sampler_results/episode_reward_max,sampler_results/episode_reward_min,sampler_results/episode_reward_mean,sampler_results/episode_len_mean,sampler_results/episodes_this_iter,sampler_results/num_faulty_episodes,hist_stats/episode_reward,hist_stats/episode_lengths,timers/training_iteration_time_ms,timers/grad_wait_time_ms,timers/apply_grad_time_ms,timers/apply_grad_throughput,timers/synch_weights_time_ms,counters/num_env_steps_sampled,counters/num_env_steps_trained,counters/num_agent_steps_sampled,counters/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,sampler_results/hist_stats/episode_reward,sampler_results/hist_stats/episode_lengths
0,10.888888888888888,0.0,6.2935924339721305,1799.0,0,0,1,20800,20800,10400,10400,900,900,10400,900,20800,False,4,11,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-57-35,1671271055,5.02518892288208,57.817739963531494,8528,1ec1cd5bf031,172.17.0.2,57.817739963531494,0,11,34.35716485977173,10400,10400,20800,20800,10.888888888888888,0.0,6.2935924339721305,1799.0,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356]","[1499, 1799, 1599, 2299]",0.147,0.134,9.008,22202.128,13.02,10400,10400,20800,20800,17.142857142857142,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356]","[1499, 1799, 1599, 2299]"
0,10.888888888888888,0.0,6.420481869149263,2179.0,1,0,1,22600,22600,11300,11300,900,900,11300,900,22600,False,5,12,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-57-40,1671271060,5.208961486816406,63.0267014503479,8528,1ec1cd5bf031,172.17.0.2,63.0267014503479,0,12,34.35716485977173,11300,11300,22600,22600,10.888888888888888,0.0,6.420481869149263,2179.0,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792]","[1499, 1799, 1599, 2299, 3699]",0.143,0.132,9.911,20179.815,12.991,11300,11300,22600,22600,18.4625,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792]","[1499, 1799, 1599, 2299, 3699]"
0,10.888888888888888,0.0,6.420481869149263,2179.0,0,0,1,24600,24600,12300,12300,1000,1000,12300,1000,24600,False,5,13,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-57-46,1671271066,5.058931112289429,68.08563256263733,8528,1ec1cd5bf031,172.17.0.2,68.08563256263733,0,13,34.35716485977173,12300,12300,24600,24600,10.888888888888888,0.0,6.420481869149263,2179.0,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792]","[1499, 1799, 1599, 2299, 3699]",2.516,0.238,8.701,22986.14,13.039,12300,12300,24600,24600,17.75714285714286,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792]","[1499, 1799, 1599, 2299, 3699]"
0,10.888888888888888,0.0,5.6797666369894655,2065.6666666666665,1,0,1,26400,26400,13200,13200,900,900,13200,900,26400,False,6,14,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-57-51,1671271071,5.512683868408203,73.59831643104553,8528,1ec1cd5bf031,172.17.0.2,73.59831643104553,0,14,34.35716485977173,13200,13200,26400,26400,10.888888888888888,0.0,5.6797666369894655,2065.6666666666665,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476]","[1499, 1799, 1599, 2299, 3699, 1499]",0.139,0.128,8.916,22431.592,12.928,13200,13200,26400,26400,18.225,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476]","[1499, 1799, 1599, 2299, 3699, 1499]"
0,11.46111111111111,0.0,6.505672990435414,1984.7142857142858,1,0,1,28200,28200,14100,14100,900,900,14100,900,28200,False,7,15,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-57-56,1671271076,5.0316689014434814,78.62998533248901,8528,1ec1cd5bf031,172.17.0.2,78.62998533248901,0,15,34.35716485977173,14100,14100,28200,28200,11.46111111111111,0.0,6.505672990435414,1984.7142857142858,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111]","[1499, 1799, 1599, 2299, 3699, 1499, 1499]",0.128,0.119,8.432,23718.811,12.315,14100,14100,28200,28200,17.414285714285715,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111]","[1499, 1799, 1599, 2299, 3699, 1499, 1499]"
0,11.46111111111111,0.0,6.124408311075432,1874.0,1,0,1,30000,30000,15000,15000,900,900,15000,900,30000,False,8,16,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-01,1671271081,5.084412574768066,83.71439790725708,8528,1ec1cd5bf031,172.17.0.2,83.71439790725708,0,16,34.35716485977173,15000,15000,30000,30000,11.46111111111111,0.0,6.124408311075432,1874.0,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099]",0.126,0.117,8.937,22379.886,12.533,15000,15000,30000,30000,18.685714285714287,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099]"
0,11.46111111111111,0.0,6.124408311075432,1874.0,0,0,1,32000,32000,16000,16000,1000,1000,16000,1000,32000,False,8,17,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-07,1671271087,5.486316442489624,89.2007143497467,8528,1ec1cd5bf031,172.17.0.2,89.2007143497467,0,17,34.35716485977173,16000,16000,32000,32000,11.46111111111111,0.0,6.124408311075432,1874.0,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099]",0.125,0.116,8.861,22570.468,12.934,16000,16000,32000,32000,18.0625,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099]"
0,11.46111111111111,0.0,6.058587354781883,1810.111111111111,1,0,1,33800,33800,16900,16900,900,900,16900,900,33800,False,9,18,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-12,1671271092,5.221041440963745,94.42175579071045,8528,1ec1cd5bf031,172.17.0.2,94.42175579071045,0,18,34.35716485977173,16900,16900,33800,33800,11.46111111111111,0.0,6.058587354781883,1810.111111111111,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299]",0.141,0.13,8.879,22525.619,13.309,16900,16900,33800,33800,17.75,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299]"
0,11.46111111111111,0.0,6.058587354781883,1810.111111111111,0,0,1,35800,35800,17900,17900,1000,1000,17900,1000,35800,False,9,19,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-18,1671271098,5.476736068725586,99.89849185943604,8528,1ec1cd5bf031,172.17.0.2,99.89849185943604,0,19,34.35716485977173,17900,17900,35800,35800,11.46111111111111,0.0,6.058587354781883,1810.111111111111,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299]",0.156,0.143,8.922,22417.206,12.659,17900,17900,35800,35800,18.225,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299]"
0,11.46111111111111,0.0,5.940228619303695,1819.0,1,0,1,37600,37600,18800,18800,900,900,18800,900,37600,False,10,20,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-23,1671271103,5.097507476806641,104.99599933624268,8528,1ec1cd5bf031,172.17.0.2,104.99599933624268,0,20,34.35716485977173,18800,18800,37600,37600,11.46111111111111,0.0,5.940228619303695,1819.0,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899]",0.129,0.119,8.847,22607.695,12.447,18800,18800,37600,37600,17.67142857142857,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899]"
0,11.46111111111111,0.0,5.940228619303695,1819.0,0,0,1,39600,39600,19800,19800,1000,1000,19800,1000,39600,False,10,21,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-28,1671271108,5.510533809661865,110.50653314590454,8528,1ec1cd5bf031,172.17.0.2,110.50653314590454,0,21,34.35716485977173,19800,19800,39600,39600,11.46111111111111,0.0,5.940228619303695,1819.0,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899]",0.138,0.128,9.059,22078.247,13.123,19800,19800,39600,39600,18.35,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899]"
0,11.46111111111111,0.0,5.943777503702214,1835.3636363636363,1,0,1,41400,41400,20700,20700,900,900,20700,900,41400,False,11,22,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-34,1671271114,5.145662069320679,115.65219521522522,8528,1ec1cd5bf031,172.17.0.2,115.65219521522522,0,22,34.35716485977173,20700,20700,41400,41400,11.46111111111111,0.0,5.943777503702214,1835.3636363636363,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999]",0.128,0.119,8.805,22714.519,12.398,20700,20700,41400,41400,17.942857142857143,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999]"
0,11.46111111111111,0.0,5.943777503702214,1835.3636363636363,0,0,1,43400,43400,21700,21700,1000,1000,21700,1000,43400,False,11,23,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-39,1671271119,5.438533067703247,121.09072828292847,8528,1ec1cd5bf031,172.17.0.2,121.09072828292847,0,23,34.35716485977173,21700,21700,43400,43400,11.46111111111111,0.0,5.943777503702214,1835.3636363636363,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999]",0.126,0.117,8.484,23574.631,14.199,21700,21700,43400,43400,18.1,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999]"
0,11.46111111111111,0.0,5.4484627117270295,1824.0,1,0,1,45200,45200,22600,22600,900,900,22600,900,45200,False,12,24,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-44,1671271124,5.1755897998809814,126.26631808280945,8528,1ec1cd5bf031,172.17.0.2,126.26631808280945,0,24,34.35716485977173,22600,22600,45200,45200,11.46111111111111,0.0,5.4484627117270295,1824.0,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699]",0.129,0.12,9.346,21400.657,13.375,22600,22600,45200,45200,17.285714285714285,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699]"
0,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,1,0,1,47000,47000,23500,23500,900,900,23500,900,47000,False,13,25,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-49,1671271129,5.131575107574463,131.3978931903839,8528,1ec1cd5bf031,172.17.0.2,131.3978931903839,0,25,34.35716485977173,23500,23500,47000,47000,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]",0.116,0.108,8.69,23015.087,12.266,23500,23500,47000,47000,18.575000000000003,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]"
0,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,0,0,1,49000,49000,24500,24500,1000,1000,24500,1000,49000,False,13,26,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-58-55,1671271135,5.427807331085205,136.82570052146912,8528,1ec1cd5bf031,172.17.0.2,136.82570052146912,0,26,34.35716485977173,24500,24500,49000,49000,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]",0.153,0.142,8.526,23457.945,12.577,24500,24500,49000,49000,17.7125,6.4,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]"
0,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,0,0,1,50800,50800,25400,25400,900,900,25400,900,50800,False,13,27,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-59-00,1671271140,5.040604591369629,141.86630511283875,8528,1ec1cd5bf031,172.17.0.2,141.86630511283875,0,27,34.35716485977173,25400,25400,50800,50800,11.46111111111111,0.0,5.417462083552223,1814.3846153846155,0,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]",0.204,0.186,8.703,22981.858,14.317,25400,25400,50800,50800,18.8,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699]"
0,11.46111111111111,0.0,5.440858835533899,1863.2857142857142,1,0,1,52600,52600,26300,26300,900,900,26300,900,52600,False,14,28,009e7_00000,84677fa4f5d945aaa2c3416b3d5bad35,2022-12-17_09-59-05,1671271145,5.047255992889404,146.91356110572815,8528,1ec1cd5bf031,172.17.0.2,146.91356110572815,0,28,34.35716485977173,26300,26300,52600,52600,11.46111111111111,0.0,5.440858835533899,1863.2857142857142,1,0,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545, 5.74501661129568]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699, 2499]",0.217,0.195,8.781,22775.821,12.8,26300,26300,52600,52600,17.47142857142857,6.3999999999999995,"[0.0, 4.6368286445012785, 10.888888888888888, 9.648652202498356, 6.928039609857792, 1.976190476190476, 11.46111111111111, 3.4555555555555557, 5.532019704433497, 4.875, 5.9792663476874, 0.0, 5.045454545454545, 5.74501661129568]","[1499, 1799, 1599, 2299, 3699, 1499, 1499, 1099, 1299, 1899, 1999, 1699, 1699, 2499]"
